data,ciutat,categoria,import
2025-06-25,Alacant,Electrònica,122.38
2025-06-18,Girona,Llar,248.03
2025-08-09,Málaga,Electrònica,215.29
2025-09-18,Alacant,Joguines,194.95
2025-05-25,Saragossa,Joguines,NA
2025-05-07,Sevilla,Joguines,37.18
2025-08-07,Sevilla,Llar,182.78
2025-09-08,Girona,Alimentació,381.69
2025-08-01,Málaga,Electrònica,9.17
2025-01-20,Málaga,Roba,413.82
2025-07-01,Barcelona,Alimentació,177.6
2025-03-02,Alacant,Electrònica,89.34
2025-04-03,Bilbao,Llibres,227.85
2025-03-01,Madrid,Roba,33.02
2025-12-16,Saragossa,Joguines,54.35
2025-04-06,Madrid,Joguines,277.66
2025-02-02,Bilbao,Llibres,53.9
2025-11-05,Barcelona,Roba,235.48
2025-10-24,Girona,Llar,197.94
2025-05-28,Alacant,Llar,92.84
2025-02-16,Málaga,Joguines,148.36
2025-05-27,Málaga,Llibres,90.33
2025-02-04,Sevilla,Esport,NA
2025-04-10,Madrid,Llar,193.83
2025-01-16,Barcelona,Esport,348.76
2025-03-02,Alacant,Alimentació,20.74
2025-06-25,"Barcelona, ES",Llar,209.98
2025-03-03,Sevilla,Alimentació,274.13
2025-01-01,Madrid,Llar,19.86
2025-02-16,Madrid,Roba,283.73
2025-01-01,"Barcelona, ES",Alimentació,49.29
2025-01-21,València,Alimentació,106.08
2025-07-19,Barcelona,Esport,42.41
2025-07-16,Barcelona,Electrònica,
2025-05-11,Málaga,Llibres,373.02
2025-02-16,Barcelona,Alimentació,496.44
2025-02-16,Málaga,Llar,126.21
2025-01-05,Málaga,Joguines,429.13
2025-03-06,Madrid,Electrònica,12.62
2025-06-06,Madrid,Esport,45.73
2025-12-22,Saragossa,Esport,372.24
2025-08-26,Málaga,Alimentació,16.19
2025-11-06,València,Llibres,51.71
2025-03-16,València,Llibres,410.08
2025-12-18,Barcelona,Llibres,474.27
2025-12-12,Sevilla,Roba,23.34
2025-02-04,Sevilla,Electrònica,465.42
2025-10-27,Barcelona,Joguines,441.02
2025-12-10,Girona,Joguines,209.74
2025-08-18,València,Esport,67.82
2025-08-13,Alacant,Electrònica,138.27
2025-08-09,Barcelona,Llibres,411.33
2025-09-03,Alacant,Electrònica,247.89
2025-10-28,Sevilla,Electrònica,26.59
2025-07-19,Girona,Joguines,412.82
2025-04-13,Bilbao,Llibres,417.63
2025-06-08,Madrid,Roba,138.86
2025-01-17,Barcelona,Alimentació,266.25
2025-06-09,València,Alimentació,9.82
2025-02-06,Barcelona,Llibres,469.71
2025-03-28,Barcelona,Roba,
2025-04-25,Madrid,Electrònica,
2025-09-17,Madrid,Joguines,358.59
2025-07-15,Madrid,Electrònica,6.66
2025-09-19,Girona,Esport,65.05
2025-02-13,"Barcelona, ES",Electrònica,428.66
2025-02-13,Sevilla,Llibres,411.1
2025-03-22,València,Llar,293.08
2025-09-25,Sevilla,Llar,310.8
2025-07-01,Sevilla,Llibres,273.95
2025-02-28,Málaga,Esport,499.99
2025-07-08,Barcelona,Electrònica,408.89
2025-10-17,Madrid,Alimentació,63.78
2025-02-24,Málaga,Llar,52.58
2025-02-11,Barcelona,Esport,187.84
2025-05-11,València,Joguines,403.4
2025-03-01,Barcelona,Roba,334.04
2025-02-12,Barcelona,Joguines,209.37
2025-01-15,Madrid,Esport,128.94
2025-10-23,Madrid,Llar,78.39
2025-01-04,Barcelona,Alimentació,323.76
2025-01-26,Barcelona,Joguines,50.34
2025-09-05,Alacant,Llibres,226.14
2025-05-01,Barcelona,Llar,267.78
2025-09-03,València,Llibres,72.29
2025-04-26,Málaga,Llibres,208.73
2025-03-08,Madrid,Llar,
2025-05-03,Barcelona,Electrònica,282.21
2025-03-18,Saragossa,Electrònica,344.88
2025-02-21,Barcelona,Llibres,176.25
2025-01-10,Bilbao,Llar,20.7
2025-08-20,Barcelona,Electrònica,207.16
2025-01-03,Barcelona,Alimentació,231.85
2025-01-03,Saragossa,Llibres,104.25
2025-03-19,Girona,Llibres,178.67
2025-03-01,Bilbao,Roba,359.09
2025-01-16,Girona,Llar,116.07
2025-12-25,Madrid,Llar,485.47
2025-05-21,Barcelona,Alimentació,212.39
2025-04-28,Bilbao,Llar,17.45
2025-10-03,Madrid,Electrònica,360.99
2025-11-07,Alacant,Roba,78.71
2025-04-12,Sevilla,Llar,499.59
2025-09-06,Barcelona,Roba,375.98
2025-03-27,València,Alimentació,493.5
2025-09-13,Málaga,Llibres,467.8
2025-12-26,València,Alimentació,141.65
2025-02-20,Málaga,Llar,223.79
2025-05-26,Bilbao,Llar,44.86
2025-03-19,Barcelona,Alimentació,23.07
2025-02-26,València,Esport,496.74
2025-03-05,Madrid,Joguines,108.69
2025-01-10,Saragossa,Llibres,276.1
2025-02-05,Barcelona,Joguines,422.52
2025-10-24,Girona,Alimentació,289.54
2025-03-01,Alacant,Llibres,401.51
2025-11-27,Barcelona,Electrònica,356.58
2025-08-25,Barcelona,Esport,77.64
2025-04-01,Málaga,Llar,116.55
2025-11-19,"Barcelona, ES",Esport,253.83
2025-03-24,Barcelona,Esport,401.68
2025-09-01,Alacant,Llar,388.2
2025-06-28,Barcelona,Electrònica,94.96
2025-03-27,Málaga,Roba,376.13
2025-02-26,Saragossa,Alimentació,63.64
2025-07-02,Madrid,Llibres,214.82
2025-04-16,Barcelona,Llibres,436.79
2025-07-02,Alacant,Alimentació,499.75
2025-04-04,Sevilla,Esport,313.33
2025-01-03,Barcelona,Roba,NA
2025-01-07,Madrid,Llar,124.15
2025-12-16,Girona,Esport,382.15
2025-09-14,Barcelona,Llibres,317.02
2025-07-05,Girona,Roba,310.34
2025-01-24,València,Electrònica,146.02
2025-11-15,Málaga,Roba,461.03
2025-11-04,Barcelona,Llar,172.16
2025-03-23,Barcelona,Llar,281.27
2025-11-28,Málaga,Esport,238.48
2025-08-20,Girona,Llibres,60.42
2025-07-04,València,Esport,59.98
2025-10-16,Alacant,Alimentació,105.39
2025-10-25,Sevilla,Llar,247.75
2025-02-18,Barcelona,Roba,24.96
2025-07-18,Málaga,Electrònica,146.96
2025-01-22,Saragossa,Esport,179.19
2025-09-02,Barcelona,Llibres,434.72
2025-04-26,Girona,Alimentació,482.18
2025-03-27,Barcelona,Esport,NA
2025-07-20,Bilbao,Llar,424.22
2025-05-13,Bilbao,Electrònica,224.03
2025-11-12,Barcelona,Esport,126.72
2025-06-23,Girona,Alimentació,32.18
2025-02-27,València,Roba,197.26
2025-01-16,Alacant,Alimentació,27.98
2025-11-17,Girona,Joguines,425.02
2025-12-24,Saragossa,Esport,114.96
2025-03-10,Sevilla,Roba,114.09
2025-01-10,Málaga,Llibres,405.64
2025-02-27,Barcelona,Joguines,77.94
2025-06-03,Madrid,Llibres,404.73
2025-09-13,Saragossa,Llar,126.31
2025-11-28,Alacant,Joguines,158.38
2025-02-03,Barcelona,Electrònica,440.83
2025-05-16,València,Joguines,247.84
2025-10-26,València,Electrònica,127.16
2025-06-11,Girona,Joguines,275.27
2025-02-15,Málaga,Roba,71.32
2025-10-12,Girona,Llar,173.98
2025-05-05,Madrid,Llibres,NA
2025-11-26,Bilbao,Alimentació,194.76
2025-03-10,"Barcelona, ES",Llar,422.08
2025-06-25,Madrid,Joguines,74.97
2025-06-03,València,Electrònica,35.27
2025-09-15,Barcelona,Llar,378.58
2025-08-18,Alacant,Joguines,333.97
2025-01-07,Barcelona,Roba,117.99
2025-01-25,Barcelona,Llar,41.08
2025-05-17,Málaga,Llibres,94.63
2025-01-06,Sevilla,Roba,377.11
2025-11-17,València,Alimentació,97.04
2025-09-27,Madrid,Electrònica,217.16
2025-03-01,València,Llar,76.19
2025-02-28,Málaga,Alimentació,108.08
2025-09-13,València,Llibres,303.85
2025-04-17,València,Esport,305.65
2025-07-22,Saragossa,Joguines,459.67
2025-09-13,Sevilla,Alimentació,348.49
2025-06-25,Madrid,Electrònica,17.57
2025-09-27,Bilbao,Alimentació,290.97
2025-12-03,Alacant,Roba,227.44
2025-05-25,Barcelona,Alimentació,370.24
2025-07-15,Barcelona,Llar,441.51
2025-08-23,Madrid,Roba,426.02
2025-10-23,Málaga,Alimentació,265.85
2025-03-28,Barcelona,Alimentació,376.04
2025-03-15,Saragossa,Alimentació,NA
2025-03-06,Alacant,Alimentació,57.68
2025-02-27,València,Roba,247.6
2025-10-04,Alacant,Electrònica,33.32
2025-05-06,Bilbao,Esport,148.03
2025-09-13,Sevilla,Alimentació,NA
2025-03-04,Málaga,Esport,
2025-10-28,"Barcelona, ES",Alimentació,
2025-03-24,València,Esport,11.89
2025-05-06,Saragossa,Roba,43.33
2025-07-18,Barcelona,Electrònica,442.35
2025-01-07,"Barcelona, ES",Electrònica,101.04
2025-01-11,Saragossa,Electrònica,103.15
2025-03-14,Málaga,Alimentació,143.43
2025-10-08,Málaga,Joguines,84.16
2025-05-26,València,Alimentació,7.64
2025-04-19,Barcelona,Llar,165.92
2025-01-06,Málaga,Esport,409.72
2025-09-11,Barcelona,Esport,304.33
2025-03-15,Saragossa,Joguines,272.75
2025-02-06,Málaga,Electrònica,114.99
2025-11-02,Madrid,Joguines,217.47
2025-03-27,València,Llar,324.71
2025-03-15,Málaga,Esport,181.17
2025-04-19,València,Esport,295.26
2025-01-15,Saragossa,Esport,220.25
2025-01-14,Girona,Roba,424.01
2025-01-06,Barcelona,Electrònica,461.57
2025-10-27,Málaga,Esport,NA
2025-03-25,Barcelona,Roba,472.53
2025-04-20,Barcelona,Roba,457.37
2025-10-08,Barcelona,Alimentació,100.25
2025-04-06,Barcelona,Alimentació,38.28
2025-03-26,Madrid,Llibres,175.31
2025-01-04,Bilbao,Llibres,172.13
2025-06-26,Saragossa,Electrònica,205.39
2025-09-27,Sevilla,Esport,392.77
2025-10-07,Girona,Alimentació,85.29
2025-04-13,Alacant,Esport,8.59
2025-09-01,Madrid,Llibres,499.91
2025-04-04,Barcelona,Joguines,138.76
2025-03-19,Barcelona,Joguines,301.23
2025-06-28,Bilbao,Esport,32.94
2025-03-08,Alacant,Llar,243.16
2025-05-19,Madrid,Alimentació,12.37
2025-03-20,Girona,Roba,285.35
2025-08-11,Bilbao,Joguines,70.56
2025-07-15,Barcelona,Alimentació,189.33
2025-12-13,Barcelona,Llar,140.66
2025-06-05,Bilbao,Esport,202.33
2025-07-04,Málaga,Alimentació,445.73
2025-07-04,València,Joguines,7.23
2025-10-06,Bilbao,Esport,161.13
2025-03-09,Barcelona,Alimentació,36.08
2025-12-08,Málaga,Roba,
2025-02-09,Madrid,Joguines,293.03
2025-02-10,Madrid,Joguines,NA
2025-08-16,Málaga,Llar,134.16
2025-10-05,Madrid,Llibres,69.99
2025-02-17,Sevilla,Llibres,316.0
2025-11-11,Saragossa,Esport,297.4
2025-12-01,Madrid,Esport,25.52
2025-08-21,Madrid,Esport,108.44
2025-04-25,Barcelona,Esport,217.85
2025-02-12,Málaga,Electrònica,236.3
2025-09-22,Madrid,Llar,442.29
2025-06-21,València,Joguines,266.01
2025-04-27,Girona,Alimentació,163.72
2025-07-23,"Barcelona, ES",Alimentació,90.09
2025-12-17,Madrid,Llar,294.33
2025-03-12,Madrid,Alimentació,320.64
2025-06-24,Madrid,Joguines,88.54
2025-03-06,Barcelona,Roba,
2025-02-18,Barcelona,Llibres,467.24
2025-07-06,Girona,Roba,278.47
2025-04-19,Girona,Alimentació,49.87
2025-03-26,Barcelona,Roba,287.02
2025-03-20,Barcelona,Electrònica,329.29
2025-07-06,Málaga,Llar,NA
2025-07-13,Barcelona,Joguines,414.88
2025-01-19,Madrid,Alimentació,241.22
2025-05-21,Barcelona,Llibres,42.06
2025-12-25,Barcelona,Alimentació,382.69
2025-09-20,Barcelona,Alimentació,234.52
2025-02-19,Madrid,Joguines,
2025-01-14,Alacant,Esport,245.5
2025-01-11,València,Llar,344.12
2025-07-27,Málaga,Llar,435.8
2025-07-10,Madrid,Esport,180.22
2025-01-19,Madrid,Llar,139.33
2025-02-15,Málaga,Llibres,115.35
2025-02-07,Alacant,Alimentació,61.76
2025-11-26,Bilbao,Roba,482.67
2025-05-05,Alacant,Llibres,177.74
2025-05-04,Málaga,Alimentació,234.64
2025-11-13,Sevilla,Llar,447.68
2025-01-14,Málaga,Alimentació,304.18
2025-03-20,Alacant,Joguines,217.14
2025-02-16,Madrid,Roba,277.49
2025-01-03,Málaga,Llar,284.49
2025-03-10,Saragossa,Electrònica,147.08
2025-04-15,Madrid,Joguines,385.45
2025-03-08,Madrid,Llar,399.08
2025-09-27,Madrid,Roba,381.62
2025-01-06,Madrid,Roba,188.01
2025-04-13,Málaga,Alimentació,286.07
2025-05-23,València,Alimentació,368.3
2025-05-03,Bilbao,Electrònica,117.43
2025-06-21,Málaga,Llar,137.62
2025-02-13,Saragossa,Alimentació,297.03
2025-01-27,"Barcelona, ES",Esport,241.09
2025-02-09,Saragossa,Electrònica,423.98
2025-11-14,Girona,Roba,255.07
2025-09-09,Madrid,Llar,NA
2025-12-13,Barcelona,Joguines,327.65
2025-06-14,Madrid,Llar,70.03
2025-07-25,Madrid,Esport,451.16
2025-02-12,Bilbao,Llibres,189.52
2025-09-24,Bilbao,Electrònica,78.83
2025-08-23,Barcelona,Joguines,389.65
2025-05-11,Barcelona,Llar,419.63
2025-07-01,Madrid,Alimentació,377.68
2025-07-02,Madrid,Electrònica,127.75
2025-05-14,Sevilla,Alimentació,201.2
2025-11-15,Bilbao,Electrònica,238.15
2025-02-18,Alacant,Alimentació,213.21
2025-08-19,Bilbao,Joguines,12.99
2025-09-15,València,Esport,112.92
2025-06-22,Sevilla,Joguines,NA
2025-08-25,Barcelona,Llar,341.47
2025-03-23,València,Esport,254.34
2025-08-13,Barcelona,Joguines,497.16
2025-06-28,Barcelona,Llibres,287.65
2025-03-27,Barcelona,Llar,NA
2025-11-28,Sevilla,Joguines,43.49
2025-07-22,Saragossa,Electrònica,106.94
2025-01-25,Barcelona,Joguines,465.81
2025-11-01,València,Joguines,92.77
2025-09-27,Bilbao,Llibres,409.12
2025-03-16,Barcelona,Alimentació,164.81
2025-04-25,"Barcelona, ES",Llar,370.08
2025-01-18,València,Joguines,134.9
2025-07-19,Madrid,Electrònica,349.25
2025-09-22,Alacant,Alimentació,48.11
2025-04-11,Madrid,Llibres,14.54
2025-05-12,Girona,Esport,227.57
2025-07-20,Barcelona,Esport,271.61
2025-04-01,Madrid,Esport,479.5
2025-05-08,Sevilla,Esport,142.58
2025-04-26,Barcelona,Alimentació,348.4
2025-12-03,València,Esport,238.38
2025-01-13,Bilbao,Llibres,114.79
2025-02-11,Málaga,Esport,379.02
2025-01-04,Madrid,Joguines,387.34
2025-12-22,Barcelona,Joguines,51.11
2025-01-07,Alacant,Joguines,NA
2025-08-02,Alacant,Alimentació,152.68
2025-08-02,Barcelona,Esport,20.57
2025-11-28,Alacant,Electrònica,204.05
2025-09-06,Bilbao,Llar,327.38
2025-05-27,Madrid,Esport,473.53
2025-11-28,Barcelona,Alimentació,331.59
2025-06-19,Barcelona,Llibres,141.43
2025-02-14,Sevilla,Llar,344.28
2025-12-20,Málaga,Llar,89.89
2025-08-13,València,Electrònica,267.54
2025-01-08,Bilbao,Llar,NA
2025-03-14,Barcelona,Roba,113.08
2025-10-13,Bilbao,Alimentació,170.33
2025-09-22,Málaga,Llar,45.21
2025-01-24,Girona,Joguines,330.59
2025-05-06,Bilbao,Roba,300.35
2025-10-03,Alacant,Alimentació,231.97
2025-04-01,Barcelona,Roba,205.51
2025-12-02,Madrid,Llar,227.19
2025-03-25,Madrid,Llar,423.01
2025-12-10,Barcelona,Roba,383.23
2025-05-17,Girona,Llibres,222.61
2025-06-25,Alacant,Llibres,
2025-04-28,València,Llibres,439.2
2025-09-18,Barcelona,Roba,287.13
2025-08-08,Sevilla,Roba,203.03
2025-03-07,Alacant,Alimentació,193.67
2025-08-20,Girona,Esport,294.73
2025-03-12,Sevilla,Esport,484.06
2025-11-06,Barcelona,Electrònica,97.07
2025-09-13,Barcelona,Llar,68.76
2025-07-14,València,Llar,286.75
2025-07-06,Barcelona,Roba,492.71
2025-10-22,Málaga,Esport,303.59
2025-12-18,Madrid,Roba,368.73
2025-07-18,València,Llibres,307.4
2025-06-25,València,Roba,131.13
2025-03-02,Sevilla,Joguines,448.13
2025-04-04,Madrid,Esport,98.85
2025-10-03,Barcelona,Alimentació,19.52
2025-02-10,Madrid,Llibres,350.71
2025-07-05,Málaga,Llibres,38.33
2025-05-24,Bilbao,Alimentació,436.0
2025-12-19,Barcelona,Roba,106.04
2025-10-16,Madrid,Llibres,237.69
2025-01-19,Bilbao,Llar,417.25
2025-07-10,Barcelona,Joguines,350.16
2025-05-01,Madrid,Llibres,32.53
2025-03-08,Madrid,Alimentació,NA
2025-08-14,València,Joguines,471.92
2025-09-20,València,Esport,414.51
2025-09-27,Barcelona,Joguines,269.3
2025-01-03,València,Roba,467.95
2025-08-20,València,Electrònica,218.15
2025-06-16,Barcelona,Joguines,367.61
2025-05-28,Málaga,Roba,469.99
2025-08-09,Barcelona,Alimentació,482.36
2025-11-07,València,Esport,205.33
2025-01-02,València,Llar,88.93
2025-08-12,Barcelona,Llar,289.92
2025-11-06,Alacant,Alimentació,417.5
2025-12-27,Sevilla,Llibres,103.15
2025-08-07,Madrid,Electrònica,367.22
2025-05-28,Alacant,Roba,146.87
2025-10-01,Girona,Llar,224.75
2025-09-14,Málaga,Joguines,493.29
2025-01-23,Málaga,Llar,389.81
2025-10-03,"Barcelona, ES",Llibres,NA
2025-12-18,Málaga,Roba,349.06
2025-11-06,Málaga,Esport,137.65
2025-07-07,Alacant,Electrònica,41.32
2025-06-17,Barcelona,Roba,44.13
2025-12-26,Barcelona,Joguines,139.27
2025-10-13,Bilbao,Alimentació,62.9
2025-07-02,Bilbao,Joguines,30.04
2025-01-19,Madrid,Joguines,359.83
2025-06-10,Barcelona,Roba,497.26
2025-04-20,Alacant,Llibres,93.21
2025-09-01,Saragossa,Esport,385.63
2025-12-24,Barcelona,Esport,411.28
2025-09-13,Saragossa,Roba,348.22
2025-01-22,València,Esport,
2025-07-11,Barcelona,Llibres,485.56
2025-07-10,Saragossa,Llibres,434.14
2025-12-08,Madrid,Llar,32.47
2025-04-20,Alacant,Roba,15.23
2025-09-02,Girona,Joguines,26.07
2025-12-20,Sevilla,Electrònica,25.31
2025-11-23,Barcelona,Llibres,272.72
2025-12-27,Saragossa,Roba,44.04
2025-04-22,Málaga,Alimentació,192.39
2025-02-11,Sevilla,Esport,28.29
2025-03-26,València,Alimentació,60.16
2025-11-13,Barcelona,Llar,337.76
2025-03-05,Barcelona,Alimentació,237.84
2025-01-16,València,Roba,142.87
2025-08-24,Saragossa,Joguines,NA
2025-09-22,Málaga,Joguines,322.08
2025-04-03,València,Electrònica,374.22
2025-10-19,Madrid,Alimentació,213.51
2025-08-26,Madrid,Llar,206.69
2025-04-11,Saragossa,Esport,6.37
2025-04-01,Barcelona,Llar,269.64
2025-01-05,Madrid,Joguines,226.97
2025-04-13,Sevilla,Electrònica,407.24
2025-07-08,Barcelona,Llar,415.47
2025-06-02,Barcelona,Esport,48.43
2025-11-14,Madrid,Electrònica,295.95
2025-01-28,Madrid,Electrònica,494.28
2025-01-26,Girona,Llibres,
2025-06-05,Barcelona,Roba,345.84
2025-08-25,Madrid,Llar,186.5
2025-02-19,Bilbao,Alimentació,25.62
2025-10-23,Sevilla,Electrònica,483.67
2025-06-27,Alacant,Roba,132.61
2025-05-21,Sevilla,Alimentació,NA
2025-05-24,Sevilla,Esport,146.23
2025-06-08,València,Electrònica,317.16
2025-02-23,Sevilla,Llar,178.44
2025-04-10,Málaga,Joguines,168.43
2025-07-06,Málaga,Esport,188.64
2025-02-16,Bilbao,Electrònica,206.66
2025-01-08,Alacant,Llar,212.9
2025-03-10,Sevilla,Electrònica,151.68
2025-11-05,Girona,Llar,
2025-04-12,"Barcelona, ES",Electrònica,185.76
2025-02-12,Alacant,Llibres,
2025-08-08,Saragossa,Llibres,214.46
2025-02-11,València,Roba,288.18
2025-06-05,Barcelona,Roba,126.42
2025-06-10,València,Roba,NA
2025-07-09,Saragossa,Roba,341.6
2025-06-23,Alacant,Llar,163.06
2025-08-04,Sevilla,Llibres,323.28
2025-09-21,Sevilla,Llar,373.08
2025-05-28,Saragossa,Esport,168.4
2025-02-18,Madrid,Roba,249.97
2025-11-22,Sevilla,Llar,8.42
2025-11-15,Barcelona,Alimentació,496.94
2025-12-16,Málaga,Joguines,273.32
2025-04-28,Barcelona,Llibres,96.88
2025-01-20,Madrid,Llar,98.88
2025-03-23,Saragossa,Llibres,394.14
2025-03-07,Sevilla,Joguines,133.24
2025-03-28,Sevilla,Alimentació,382.73
2025-07-26,Málaga,Llar,430.44
2025-11-06,Madrid,Llar,122.19
2025-12-06,Madrid,Esport,327.59
2025-01-05,Madrid,Alimentació,
2025-02-09,Saragossa,Electrònica,310.34
2025-04-25,"Barcelona, ES",Esport,73.46
2025-05-16,Bilbao,Esport,78.93
2025-10-01,"Barcelona, ES",Llar,163.94
2025-02-11,Málaga,Llibres,448.87
2025-01-15,Madrid,Esport,313.06
2025-04-18,Alacant,Electrònica,
2025-12-27,València,Roba,110.65
2025-03-06,Girona,Llar,363.73
2025-03-05,València,Llar,105.86
2025-02-14,Málaga,Esport,21.72
2025-07-13,Alacant,Llibres,463.13
2025-08-01,Madrid,Roba,NA
2025-07-26,Barcelona,Esport,313.83
2025-05-05,Bilbao,Electrònica,23.61
2025-08-26,Saragossa,Llibres,NA
2025-08-09,Barcelona,Llibres,239.26
2025-06-17,Barcelona,Llar,188.77
2025-01-27,Alacant,Joguines,422.17
2025-04-23,València,Joguines,491.15
2025-11-28,"Barcelona, ES",Llar,398.75
2025-07-24,Barcelona,Esport,160.96
2025-08-21,Sevilla,Electrònica,112.71
2025-10-23,Girona,Llibres,289.29
2025-09-23,Madrid,Esport,132.56
2025-12-17,València,Esport,444.93
2025-06-01,Málaga,Esport,332.61
2025-03-27,València,Joguines,112.16
2025-03-24,Madrid,Esport,193.6
2025-03-04,Barcelona,Esport,467.61
2025-09-26,Bilbao,Llibres,56.64
2025-10-10,Sevilla,Roba,13.06
2025-12-03,Barcelona,Llar,351.01
2025-03-05,Málaga,Joguines,267.87
2025-05-16,Madrid,Joguines,320.3
2025-06-13,Saragossa,Llibres,248.39
2025-09-25,València,Alimentació,68.74
2025-08-17,Bilbao,Llibres,168.26
2025-09-28,Madrid,Llar,195.29
2025-02-24,Barcelona,Llibres,323.0
2025-07-10,València,Esport,486.37
2025-05-13,Barcelona,Llibres,217.05
2025-08-20,Madrid,Joguines,100.43
2025-11-18,Madrid,Electrònica,429.75
2025-08-05,Barcelona,Joguines,420.51
2025-01-19,Málaga,Llar,203.38
2025-01-04,València,Roba,367.57
2025-11-17,València,Roba,334.43
2025-09-13,Madrid,Joguines,444.79
2025-06-04,Alacant,Alimentació,218.32
2025-01-01,Barcelona,Esport,262.9
2025-07-26,Sevilla,Alimentació,33.46
2025-02-14,Madrid,Roba,81.18
2025-05-28,Madrid,Electrònica,296.42
2025-08-10,Barcelona,Joguines,104.85
2025-09-14,Málaga,Llar,
2025-04-27,Madrid,Llar,366.44
2025-08-01,Alacant,Llar,441.54
2025-05-26,Alacant,Alimentació,258.78
2025-07-02,Barcelona,Joguines,367.0
2025-09-20,Girona,Alimentació,NA
2025-10-25,Málaga,Llibres,138.21
2025-10-01,Sevilla,Llar,412.72
2025-08-20,València,Joguines,448.19
2025-08-05,Málaga,Roba,279.84
2025-02-07,Madrid,Esport,11.53
2025-06-02,València,Roba,191.93
2025-12-16,Madrid,Esport,12.01
2025-06-16,Bilbao,Alimentació,340.03
2025-06-19,Málaga,Joguines,74.48
2025-07-01,Barcelona,Esport,77.83
2025-01-26,Madrid,Electrònica,267.57
2025-03-11,Sevilla,Esport,13.69
2025-04-28,Madrid,Electrònica,283.94
2025-08-22,València,Roba,232.84
2025-10-12,Alacant,Electrònica,38.01
2025-07-24,Madrid,Llibres,83.69
2025-01-17,Sevilla,Llibres,305.16
2025-11-17,Málaga,Llibres,469.09
2025-02-19,València,Alimentació,113.79
2025-07-01,Girona,Roba,191.49
2025-10-25,Madrid,Llar,242.88
2025-09-07,Barcelona,Llar,6.23
2025-07-06,Málaga,Alimentació,322.91
2025-11-03,Madrid,Joguines,447.29
2025-02-15,Sevilla,Alimentació,77.61
2025-07-27,Madrid,Roba,210.09
2025-09-19,Málaga,Llar,121.61
2025-08-24,Barcelona,Llibres,227.9
2025-09-19,Barcelona,Alimentació,117.86
2025-11-27,Sevilla,Electrònica,399.31
2025-07-11,Málaga,Joguines,273.37
2025-11-15,Barcelona,Esport,235.68
2025-08-19,Madrid,Roba,396.58
2025-07-16,Madrid,Alimentació,43.31
2025-09-18,Bilbao,Electrònica,375.73
2025-08-17,Barcelona,Esport,249.59
2025-01-18,Sevilla,Roba,306.22
2025-12-21,Madrid,Llar,109.0
2025-05-18,València,Llar,16.31
2025-03-01,Saragossa,Llar,122.71
2025-07-22,Barcelona,Electrònica,394.24
2025-10-01,Bilbao,Roba,275.86
2025-09-04,Barcelona,Esport,272.31
2025-11-13,Málaga,Joguines,257.82
2025-03-27,"Barcelona, ES",Llibres,8.49
2025-07-13,Saragossa,Joguines,23.14
2025-02-02,València,Alimentació,390.77
2025-10-18,Barcelona,Esport,119.33
2025-05-23,València,Joguines,155.38
2025-08-02,Madrid,Roba,NA
2025-08-11,València,Esport,261.69
2025-12-28,Madrid,Alimentació,346.81
2025-01-26,València,Alimentació,384.14
2025-11-07,Barcelona,Roba,26.14
2025-06-15,Saragossa,Electrònica,323.64
2025-09-16,Bilbao,Llibres,115.21
2025-05-23,Málaga,Roba,NA
2025-06-17,Sevilla,Electrònica,159.12
2025-05-16,Alacant,Llibres,55.69
2025-03-08,Alacant,Joguines,29.36
2025-07-18,Alacant,Electrònica,376.28
2025-09-20,Barcelona,Electrònica,221.77
2025-08-20,València,Electrònica,75.35
2025-11-10,"Barcelona, ES",Llibres,216.04
2025-05-09,València,Llar,150.26
2025-04-27,Girona,Llibres,477.12
2025-01-03,València,Alimentació,242.48
2025-08-17,Bilbao,Joguines,293.23
2025-08-12,València,Alimentació,353.13
2025-03-22,València,Electrònica,481.06
2025-12-07,Saragossa,Alimentació,48.92
2025-09-12,Alacant,Llibres,86.02
2025-04-08,Barcelona,Electrònica,496.37
2025-06-03,Sevilla,Llibres,271.08
2025-10-14,"Barcelona, ES",Electrònica,455.64
2025-05-10,"Barcelona, ES",Joguines,131.03
2025-03-24,Barcelona,Llibres,181.58
2025-05-21,Barcelona,Llibres,371.66
2025-10-04,València,Llar,
2025-01-06,Málaga,Electrònica,51.55
2025-10-18,Barcelona,Joguines,446.16
2025-02-08,"Barcelona, ES",Roba,335.48
2025-07-23,Málaga,Llibres,409.56
2025-04-23,València,Llar,369.29
2025-03-19,"Barcelona, ES",Joguines,205.51
2025-11-21,Alacant,Alimentació,19.19
2025-03-14,Alacant,Llibres,466.75
2025-01-19,Saragossa,Esport,410.49
2025-02-18,Málaga,Llar,232.54
2025-10-24,Madrid,Llar,476.51
2025-01-05,Alacant,Llibres,124.05
2025-03-26,Alacant,Electrònica,425.27
2025-03-05,Saragossa,Alimentació,296.25
2025-01-03,Málaga,Alimentació,486.11
2025-09-08,Málaga,Llar,371.48
2025-02-16,Málaga,Esport,79.11
2025-05-09,"Barcelona, ES",Electrònica,18.32
2025-03-07,Madrid,Joguines,231.67
2025-07-12,València,Roba,405.46
2025-01-04,Sevilla,Alimentació,68.48
2025-04-03,Sevilla,Joguines,368.86
2025-11-13,Málaga,Llibres,293.41
2025-03-21,Barcelona,Llibres,426.15
2025-05-26,Barcelona,Esport,NA
2025-04-28,Alacant,Joguines,6.23
2025-03-24,"Barcelona, ES",Roba,362.39
